age,dc_key,dispatch_date_time,geometry,hispanic,location_block,neighborhood,police_district,race,sex,time_offset,weapon,year,zip_code
31,201519096289,2015-09-21 19:00:00+00:00,POINT (2675827.306669126 243364.7945193987),0,5100 BLOCK KERSHAW ST,Carroll Park,19.0,Black,Male,306788400.0,firearm,2015,19131.0
21,201535082763,2015-09-21 16:00:00+00:00,POINT (2696700.229949915 269451.6355407113),0,5900 BLOCK N 17TH ST,Ogontz,35.0,Black,Male,306777600.0,firearm,2015,19141.0
1,201515037673,2015-09-21 04:00:00+00:00,POINT (2721515.080105954 263896.5895673992),0,6200 BLOCK CHARLES ST,Wissinoming,15.0,Black,Female,306734400.0,hands,2015,19135.0
34,201502061273,2015-09-20 18:00:00+00:00,POINT (2712431.732982744 265283.7209489157),0,900 BLOCK PRATT ST,Summerdale,2.0,Black,Male,306698400.0,firearm,2015,19124.0
41,201515092862,2015-09-19 14:00:00+00:00,POINT (2719139.123852256 262292.5154547996),0,4000 BLOCK E CHELTENHAM AVE,Wissinoming,15.0,Black,Male,306597600.0,firearm,2015,19124.0
34,201526048841,2015-09-18 21:00:00+00:00,POINT (2698585.789375493 250792.2748130438),0,2600 BLOCK N 07TH ST,Hartranft,26.0,Black,Male,306536400.0,firearm,2015,19133.0
46,201515092034,2015-09-18 10:00:00+00:00,POINT (2717035.879050388 259648.6886773519),0,1900 BLOCK FOULKROD PL,Frankford,15.0,Black,Male,306496800.0,knife,2015,19124.0
24,201526044733,2015-09-16 14:00:00+00:00,POINT (2699809.774407832 250184.0123649361),0,2600 BLOCK N LAWRENCE ST,West Kensington,26.0,Black,Male,306338400.0,firearm,2015,19133.0
54,201512066424,2015-09-16 04:00:00+00:00,POINT (2675378.420135176 228043.4887777558),0,2000 BLOCK S 60TH ST,Paschall,12.0,Black,Male,306302400.0,firearm,2015,19142.0
21,201517045902,2015-09-15 23:00:00+00:00,POINT (2688273.772048885 232088.2976328339),0,2300 BLOCK MONTROSE ST,Graduate Hospital,17.0,Black,Male,306284400.0,firearm,2015,19146.0
23,201525076597,2015-09-15 23:00:00+00:00,POINT (2700312.207122209 251823.4325467828),1,2800 BLOCK N 04TH ST,Fairhill,25.0,White,Male,306284400.0,firearm,2015,19133.0
21,201522078042,2015-09-15 01:00:00+00:00,POINT (2695749.445428605 249600.692059412),0,2300 BLOCK N PARK AVE,Hartranft,22.0,Black,Female,306205200.0,firearm,2015,19132.0
61,201516041103,2015-09-11 18:00:00+00:00,POINT (2683874.637008703 241245.8856593372),0,700 BLOCK N DEKALB ST,Mantua,16.0,Black,Male,305920800.0,firearm,2015,19104.0
39,201514073286,2015-09-07 21:00:00+00:00,POINT (2696037.782121005 276837.8682180315),0,7100 BLOCK N UBER ST,West Oak Lane,14.0,Black,Male,305586000.0,firearm,2015,19138.0
24,201525072691,2015-09-05 13:00:00+00:00,POINT (2706499.34173867 261306.4803955336),0,4700 BLOCK RORER ST,Feltonville,25.0,Black,Male,305384400.0,firearm,2015,19120.0
25,201503055371,2015-09-04 20:00:00+00:00,POINT (2697834.974340055 232294.6904490619),0,300 BLOCK SOUTH ST,Queen Village,3.0,Black,Male,305323200.0,firearm,2015,19147.0
16,201512063210,2015-09-04 19:00:00+00:00,POINT (2675462.622860548 225242.3493590083),0,6300 BLOCK REEDLAND ST,Elmwood,12.0,Black,Male,305319600.0,firearm,2015,19142.0
30,201315108525,2015-09-02 07:00:00+00:00,POINT (2714895.915937727 260352.7976402747),0,4700 BLOCK GRISCOM ST,Frankford,15.0,Black,Male,305103600.0,firearm,2015,19124.0
26,201518057913,2015-09-01 23:00:00+00:00,POINT (2671224.212889903 239053.9114013814),0,0 BLOCK S ROBINSON ST,Cobbs Creek,18.0,Black,Male,305074800.0,firearm,2015,19139.0
36,201517042995,2015-08-31 18:00:00+00:00,POINT (2684967.715093072 229544.0378511762),0,1500 BLOCK S CORLIES ST,Grays Ferry,17.0,Black,Male,304970400.0,firearm,2015,19146.0
41,201512069080,2015-08-31 07:00:00+00:00,POINT (2677553.026754759 230540.6190854004),0,5300 BLOCK REINHARD ST,Southwest Schuylkill,12.0,Black,Male,304930800.0,firearm,2015,19143.0
31,201524082003,2015-08-27 17:00:00+00:00,POINT (2702820.472628067 252420.4451012742),1,3000 BLOCK N WATER ST,Upper Kensington,24.0,White,Male,304621200.0,firearm,2015,19134.0
24,201522076757,2015-08-27 01:00:00+00:00,POINT (2693970.045397359 242731.5559271065),0,1400 BLOCK POPLAR ST,Francisville,22.0,Black,Male,304563600.0,firearm,2015,19130.0
21,201539069594,2015-08-26 21:00:00+00:00,POINT (2695940.399451357 260722.1914959008),0,1600 BLOCK ROWAN ST,Nicetown,39.0,Black,Male,304549200.0,firearm,2015,19140.0
22,201524080706,2015-08-24 21:00:00+00:00,POINT (2707242.332276583 253516.3162588568),1,3300 BLOCK H ST,Harrowgate,24.0,White,Male,304376400.0,firearm,2015,19134.0
36,201524080782,2015-08-24 09:00:00+00:00,POINT (2707638.087282939 253026.2344019939),1,3200 BLOCK KENSINGTON AVE,Harrowgate,24.0,White,Male,304333200.0,firearm,2015,19134.0
21,201518055055,2015-08-22 01:00:00+00:00,POINT (2674322.743310281 234203.1013264646),0,5400 BLOCK NORFOLK ST,Cobbs Creek,18.0,Black,Male,304131600.0,firearm,2015,19143.0
37,201515082398,2015-08-21 00:00:00+00:00,POINT (2725680.28531307 265077.3600774591),0,4600 BLOCK LONGSHORE AVE,Tacony,15.0,Black,Male,304041600.0,firearm,2015,19135.0
25,201422093483,2015-08-18 23:00:00+00:00,POINT (2692660.890529565 243349.3905880713),0,1800 BLOCK W GIRARD AVE,Francisville,22.0,Black,Male,303865200.0,firearm,2015,19130.0
32,201535071068,2015-08-17 22:00:00+00:00,POINT (2703280.766633573 268553.8585853416),0,200 BLOCK W NEDRO AVE,Olney,35.0,Black,Male,303775200.0,firearm,2015,19120.0
42,201522073336,2015-08-16 01:00:00+00:00,POINT (2697102.493161576 249995.0251319443),0,1000 BLOCK W CUMBERLAND ST,Hartranft,22.0,Black,Male,303613200.0,firearm,2015,19133.0
26,201512064827,2015-08-15 19:00:00+00:00,POINT (2678037.880728097 230743.2133465645),0,1500 BLOCK S 53RD ST,Southwest Schuylkill,12.0,Black,Male,303591600.0,firearm,2015,19143.0
28,201525065152,2015-08-08 18:00:00+00:00,POINT (2699069.900810091 252574.6421141278),0,3000 BLOCK N MARSHALL ST,Hartranft,25.0,Black,Male,302983200.0,firearm,2015,19133.0
46,201525065119,2015-08-08 15:00:00+00:00,POINT (2705415.607006512 252847.8709764771),1,3200 BLOCK E ST,Upper Kensington,25.0,White,Male,302972400.0,firearm,2015,19134.0
30,201517038182,2015-08-08 03:00:00+00:00,POINT (2686350.679670243 230711.3459997492),0,2700 BLOCK OAKFORD ST,Grays Ferry,17.0,Black,Male,302929200.0,knife,2015,19146.0
21,201515077701,2015-08-08 03:00:00+00:00,POINT (2723642.154830905 270598.3852223424),0,7300 BLOCK REVERE ST,Mayfair,15.0,White,Male,302929200.0,knife,2015,19152.0
22,201524074483,2015-08-07 16:00:00+00:00,POINT (2703582.969154147 252169.949518979),1,3000 BLOCK B ST,Upper Kensington,24.0,White,Male,302889600.0,firearm,2015,19134.0
18,201522070567,2015-08-07 00:00:00+00:00,POINT (2691136.920391383 247615.1617699559),0,1900 BLOCK N CROSKEY ST,North Central,22.0,Black,Male,302832000.0,firearm,2015,19121.0
22,201519078036,2015-08-05 00:00:00+00:00,POINT (2674379.224343183 247865.1027346381),0,5300 BLOCK W BERKS ST,Wynnefield,19.0,Black,Male,302659200.0,firearm,2015,19131.0
45,201522069356,2015-08-03 17:00:00+00:00,POINT (2688583.073400416 244429.8436706268),0,2700 BLOCK W CABOT ST,Brewerytown,22.0,Black,Male,302547600.0,firearm,2015,19121.0
25,201526039064,2015-08-03 16:00:00+00:00,POINT (2699117.857847496 249827.6475044941),0,2500 BLOCK N FAIRHILL ST,West Kensington,26.0,Black,Male,302544000.0,firearm,2015,19133.0
32,201524072160,2015-08-01 05:00:00+00:00,POINT (2705364.801020946 249782.0649076296),1,2800 BLOCK FRANKFORD AVE,Richmond,24.0,White,Female,302331600.0,firearm,2015,19134.0
30,201517036689,2015-07-31 23:00:00+00:00,POINT (2689890.461375822 228184.546551562),0,1900 BLOCK MOUNTAIN ST,Point Breeze,17.0,Black,Male,302310000.0,firearm,2015,19145.0
25,201539061921,2015-07-31 02:00:00+00:00,POINT (2695556.501389861 259932.0523282906),0,1600 BLOCK STAUB ST,Nicetown,39.0,Black,Male,302234400.0,firearm,2015,19140.0
22,201524071662,2015-07-30 23:00:00+00:00,POINT (2708182.077466076 249072.9286859279),0,3000 BLOCK ARAMINGO AVE,Richmond,24.0,White,Female,302223600.0,firearm,2015,19134.0
24,201539050343,2015-07-30 02:00:00+00:00,POINT (2688900.421407144 252830.2261852514),0,2700 BLOCK N 29TH ST,Allegheny West,39.0,Black,Male,302148000.0,firearm,2015,19132.0
30,201524070835,2015-07-28 17:00:00+00:00,POINT (2703668.769157192 251224.8451122714),0,2800 BLOCK ORMES ST,Upper Kensington,24.0,Black,Male,302029200.0,firearm,2015,19134.0
26,201502048013,2015-07-25 13:00:00+00:00,POINT (2707612.395092525 267596.0444622058),0,500 BLOCK E HILL CREEK DR,Lawndale,2.0,Black,Male,301755600.0,firearm,2015,19120.0
25,201522066044,2015-07-24 10:00:00+00:00,POINT (2690976.288210554 249633.1406419075),0,2300 BLOCK W GLENWOOD AVE,Strawberry Mansion,22.0,Black,Male,301658400.0,firearm,2015,19121.0
18,201526036795,2015-07-23 01:00:00+00:00,POINT (2701602.700987116 247809.4935774175),1,100 BLOCK W COLONA ST,West Kensington,26.0,Black,Male,301539600.0,firearm,2015,19122.0
29,201515071475,2015-07-23 01:00:00+00:00,POINT (2725394.279717157 263474.3682188313),0,6700 BLOCK MARSDEN ST,Tacony,15.0,Black,Male,301539600.0,firearm,2015,19135.0
19,201525059995,2015-07-22 23:00:00+00:00,POINT (2702223.673613312 252538.8365117846),1,3000 BLOCK N HOWARD ST,Upper Kensington,25.0,White,Male,301532400.0,firearm,2015,19133.0
21,201525059191,2015-07-20 23:00:00+00:00,POINT (2701252.529819474 260842.4386515986),1,400 BLOCK W WINGOHOCKING ST,Feltonville,25.0,White,Male,301359600.0,firearm,2015,19140.0
23,201512056403,2015-07-17 21:00:00+00:00,POINT (2675971.089394276 232753.1388472855),0,5300 BLOCK PENTRIDGE ST,Kingsessing,12.0,Black,Male,301093200.0,firearm,2015,19143.0
42,201519070800,2015-07-17 19:00:00+00:00,POINT (2671503.944446026 245652.1586201657),0,1900 BLOCK N 60TH ST,Overbrook,19.0,Black,Male,301086000.0,firearm,2015,19151.0
0,201522061609,2015-07-17 15:00:00+00:00,POINT (2689360.48220579 252183.582125285),0,2700 BLOCK W LEHIGH AVE,Strawberry Mansion,22.0,Black,Male,301071600.0,hands,2015,19132.0
23,201535059980,2015-07-16 16:00:00+00:00,POINT (2697392.928639092 274473.158426306),0,6700 BLOCK N 17TH ST,West Oak Lane,35.0,Black,Male,300988800.0,firearm,2015,19126.0
27,201518045386,2015-07-16 15:00:00+00:00,POINT (2677159.786256633 236767.7759579676),0,200 BLOCK S 50TH ST,Walnut Hill,18.0,Black,Female,300985200.0,unk,2015,19139.0
23,201112046657,2015-07-15 13:00:00+00:00,POINT (2676378.285129945 230427.7835822312),0,1400 BLOCK S ALLISON ST,Kingsessing,12.0,Black,Male,300891600.0,firearm,2015,19143.0
62,200624102466,2015-07-15 05:00:00+00:00,POINT (2704804.103901892 250364.0383089385),0,1800 BLOCK E SOMERSET ST,Richmond,24.0,Asian,Female,300862800.0,dumbbell,2015,19134.0
25,201517032832,2015-07-14 12:00:00+00:00,POINT (2691041.832369074 228291.1449767929),0,1700 BLOCK TASKER ST,Newbold,17.0,Black,Male,300801600.0,firearm,2015,19145.0
46,201535059212,2015-07-14 07:00:00+00:00,POINT (2698910.056384901 275962.1288757279),0,1400 BLOCK 71ST AVE,West Oak Lane,35.0,White,Male,300783600.0,firearm,2015,19126.0
28,201539045043,2015-07-14 01:00:00+00:00,POINT (2696382.92622253 257201.590509448),0,3700 BLOCK GERMANTWON AVE,Tioga,39.0,Black,Male,300762000.0,firearm,2015,19140.0
36,201517032639,2015-07-12 02:00:00+00:00,POINT (2685312.331497733 230734.959563686),0,1200 BLOCK S 30TH ST,Grays Ferry,17.0,Black,Male,300592800.0,firearm,2015,19146.0
29,201539056351,2015-07-11 23:00:00+00:00,POINT (2692012.475493357 255823.232362086),0,3400 BLOCK CROWELL ST,Tioga,39.0,Black,Male,300582000.0,firearm,2015,19140.0
53,201519067501,2015-07-09 19:00:00+00:00,POINT (2668918.859283186 242207.5092359277),0,6500 BLOCK W GIRARD AVE,Overbrook,19.0,Black,Male,300394800.0,hands,2015,19151.0
24,201539055412,2015-07-08 20:00:00+00:00,POINT (2690128.829698329 253255.7135205892),0,N BAILEY ST / W CAMBRIA ST,Allegheny West,39.0,Black,Male,300312000.0,firearm,2015,19132.0
54,201524063028,2015-07-07 13:00:00+00:00,POINT (2703646.642071173 250836.9536534763),1,2800 BLOCK ORMES ST,Upper Kensington,24.0,White,Male,300200400.0,knife,2015,19134.0
38,201517031679,2015-07-07 02:00:00+00:00,POINT (2686259.784021453 231067.517921344),0,1200 BLOCK S 28TH ST,Grays Ferry,17.0,Black,Male,300160800.0,firearm,2015,19146.0
27,201512053238,2015-07-07 02:00:00+00:00,POINT (2676127.889211533 230187.4253901382),0,1600 BLOCK S ITHAN ST,Kingsessing,12.0,Black,Male,300160800.0,firearm,2015,19143.0
25,201539054498,2015-07-05 07:00:00+00:00,POINT (2694460.104806416 251491.672749334),0,1600 BLOCK W LEHIGH AVE,Stanton,39.0,Black,Female,300006000.0,firearm,2015,19132.0
22,201535056343,2015-07-05 03:00:00+00:00,POINT (2704050.788618162 263907.9009163603),0,5100 BLOCK N FRONT ST,Olney,35.0,Black,Male,299991600.0,firearm,2015,19120.0
17,201525054698,2015-07-05 03:00:00+00:00,POINT (2696761.847356481 259760.7909499653),0,4200 BLOCK N BROAD ST,Hunting Park,25.0,Black,Female,299991600.0,knife,2015,19140.0
44,201524062631,2015-07-05 01:00:00+00:00,POINT (2706507.8266359 250784.6622311446),0,2000 BLOCK E STELLA ST,Richmond,24.0,Black,Male,299984400.0,firearm,2015,19134.0
26,201512052614,2015-07-04 21:00:00+00:00,POINT (2678689.787070388 230072.9052545932),0,1700 BLOCK S 53RD ST,Southwest Schuylkill,12.0,Black,Male,299970000.0,firearm,2015,19143.0
21,201539053958,2015-07-03 02:00:00+00:00,POINT (2694724.067333696 259819.4486125591),0,1800 BLOCK JUNIATA ST,Nicetown,39.0,Black,Male,299815200.0,firearm,2015,19140.0
32,201524060627,2015-07-02 22:00:00+00:00,POINT (2707322.073442472 250903.2572457914),1,3000 BLOCK FRANKFORD AVE,Richmond,24.0,White,Male,299800800.0,hands,2015,19134.0
21,201515063931,2015-07-02 13:00:00+00:00,POINT (2718298.764623422 253220.3299893262),1,2800 BLOCK ORTHODOX ST,Bridesburg,15.0,White,Male,299768400.0,firearm,2015,19137.0
20,201514050622,2015-06-30 22:00:00+00:00,POINT (2693399.861532549 265855.0978192512),0,300 BLOCK W WISTER,Wister,14.0,Black,Male,299628000.0,firearm,2015,19144.0
85,201514050729,2015-06-29 12:00:00+00:00,POINT (2684660.734794599 277761.9912567879),0,300 BLOCK ROUMFORT RD,East Mount Airy,14.0,White,Female,299505600.0,knife,2015,19119.0
24,201514050610,2015-06-28 21:00:00+00:00,POINT (2693805.026241351 272891.1279836428),0,1300 BLOCK E PRICE ST,East Germantown,14.0,Black,Male,299451600.0,firearm,2015,19138.0
20,201524058348,2015-06-23 23:00:00+00:00,POINT (2703094.822837356 252948.7675647389),1,100 BLOCK E WISHART ST,Upper Kensington,24.0,White,Male,299026800.0,firearm,2015,19134.0
22,201522056598,2015-06-23 15:00:00+00:00,POINT (2693583.836577315 243559.1702516481),0,1600 BLOCK W STILES ST,North Central,22.0,Black,Male,298998000.0,firearm,2015,19121.0
38,201435100783,2015-06-22 16:00:00+00:00,POINT (2704697.155185159 264628.7436102243),1,100 BLOCK E WELLENS ST,Olney,35.0,White,Female,298915200.0,hands,2015,19120.0
21,201515059844,2015-06-22 01:00:00+00:00,POINT (2717755.568441044 262097.2819994224),0,1700 BLOCK SCATTERGOOD ST,Wissinoming,15.0,Black,Male,298861200.0,firearm,2015,19124.0
22,201516027249,2015-06-20 22:00:00+00:00,POINT (2684277.402015935 240145.6130127795),0,3700 BLOCK MOUNT VERNON ST,Mantua,16.0,Black,Male,298764000.0,firearm,2015,19104.0
50,201515059074,2015-06-20 01:00:00+00:00,POINT (2717763.171741793 264304.5754764655),0,5700 BLOCK LEONARD ST,Mayfair,15.0,Black,Male,298688400.0,firearm,2015,19149.0
43,201514046590,2015-06-17 18:00:00+00:00,POINT (2686526.905585843 276515.4620388776),0,7100 BLOCK ARDLEIGH ST,East Mount Airy,14.0,Black,Male,298490400.0,firearm,2015,19119.0
28,201535050787,2015-06-17 07:00:00+00:00,POINT (2699016.953728958 263541.9308959878),0,4900 BLOCK N WARNOCK ST,Logan,35.0,Black,Female,298450800.0,knife,2015,19141.0
22,201524054841,2015-06-14 04:00:00+00:00,POINT (2708222.280000607 253437.3794173877),1,1800 BLOCK E THAYER ST,Harrowgate,24.0,White,Male,298180800.0,firearm,2015,19134.0
43,201524054551,2015-06-13 14:00:00+00:00,POINT (2709776.437019407 253288.339742064),0,3500 BLOCK EMERALD ST,Harrowgate,24.0,Black,Male,298130400.0,firearm,2015,19134.0
31,201526028979,2015-06-10 21:00:00+00:00,POINT (2698248.674442729 250785.3491923954),0,2600 BLOCK N 08TH ST,Hartranft,26.0,Black,Male,297896400.0,firearm,2015,19133.0
22,201519055827,2015-06-09 14:00:00+00:00,POINT (2672096.216872978 248948.8715900073),0,5700 BLOCK WOODCREST AVE,Wynnefield,19.0,Black,Male,297784800.0,firearm,2015,19131.0
40,201503033984,2015-06-07 00:00:00+00:00,POINT (2697762.336095301 227993.8272045553),0,200 BLOCK WILDER ST,Pennsport,3.0,White,Male,297561600.0,dumbell,2015,19147.0
43,201517025748,2015-06-06 14:00:00+00:00,POINT (2688497.159626009 230418.3832184478),0,1200 BLOCK S BUCKNELL ST,Point Breeze,17.0,Black,Male,297525600.0,firearm,2015,19146.0
22,201518033895,2015-06-02 21:00:00+00:00,POINT (2672882.381550487 235664.7448769887),0,5700 BLOCK HAZEL AVE,Cobbs Creek,18.0,Black,Male,297205200.0,firearm,2015,19143.0
36,201539043720,2015-05-31 19:00:00+00:00,POINT (2688875.17500446 257648.5577965055),0,3100 BLOCK BERKELEY DR,Allegheny West,39.0,Black,Male,297025200.0,knife,2015,19129.0
47,201517024172,2015-05-28 22:00:00+00:00,POINT (2690565.721825249 228185.2290895719),0,1600 BLOCK S 18TH STREET ST,Point Breeze,17.0,Asian,Male,296776800.0,firearm,2015,19145.0
24,201512040640,2015-05-28 15:00:00+00:00,POINT (2676640.549329584 229085.1232011553),0,5700 BLOCK GREENWAY AVE,Southwest Schuylkill,12.0,Black,Male,296751600.0,firearm,2015,19143.0
19,201522047275,2015-05-25 23:00:00+00:00,POINT (2687866.336849835 248976.5008244899),0,2100 BLOCK N 30TH ST,Strawberry Mansion,22.0,Black,Male,296521200.0,firearm,2015,19121.0
20,201512040433,2015-05-25 22:00:00+00:00,POINT (2674711.575221472 225003.5319798151),0,2400 BLOCK S 65TH ST,Elmwood,12.0,Black,Male,296517600.0,firearm,2015,19142.0
24,201516022752,2015-05-25 02:00:00+00:00,POINT (2682362.069401354 240858.7274487961),0,4000 BLOCK ASPEN ST,Mantua,16.0,Black,Male,296445600.0,firearm,2015,19104.0
23,201539041379,2015-05-25 01:00:00+00:00,POINT (2694634.328594958 258783.8461947491),0,1700 BLOCK W LUZERN ST,Nicetown,39.0,Black,Male,296442000.0,firearm,2015,19140.0
20,201515037958,2015-05-23 23:00:00+00:00,POINT (2715564.291796872 260007.3492765301),0,4700 BLOCK DARRAH ST,Frankford,15.0,White,Male,296348400.0,firearm,2015,19124.0
28,201535042542,2015-05-23 13:00:00+00:00,POINT (2696371.250369764 267778.7732881351),0,5600 BLOCK OGONTZ AVE,Logan,35.0,Black,Male,296312400.0,firearm,2015,19141.0
29,201516021947,2015-05-21 23:00:00+00:00,POINT (2680587.165710514 243477.7355529193),0,4200 BLOCK W GIRARD AVE,East Parkside,16.0,Black,Male,296175600.0,firearm,2015,19104.0
22,201524045235,2015-05-19 20:00:00+00:00,POINT (2706452.401951184 250883.8922226394),1,2900 BLOCK FRANKFORD AVE,Richmond,24.0,White,Male,295992000.0,firearm,2015,19134.0
36,201519047094,2015-05-19 17:00:00+00:00,POINT (2672044.484609658 244085.7099491291),0,1500 BLOCK N REDFIELD ST,Carroll Park,19.0,Black,Male,295981200.0,firearm,2015,19151.0
35,201512038560,2015-05-19 15:00:00+00:00,POINT (2674012.617654293 231473.8444425555),0,5700 BLOCK HADFIELD ST,Kingsessing,12.0,Black,Male,295974000.0,firearm,2015,19143.0
32,201519046876,2015-05-18 23:00:00+00:00,POINT (2674677.871229369 242941.4880667094),0,1300 BLOCK N CONESTOGA ST,Carroll Park,19.0,Black,Male,295916400.0,firearm,2015,19131.0
21,201522044636,2015-05-18 00:00:00+00:00,POINT (2690754.687353154 244586.6136349514),0,2200 BLOCK INGERSOLL ST,Sharswood,22.0,Black,Male,295833600.0,knife,2015,19121.0
50,201535039810,2015-05-15 19:00:00+00:00,POINT (2704153.20050908 268771.8392686633),0,100 BLOCK LINTON ST,Olney,35.0,Black,Male,295642800.0,firearm,2015,19120.0
25,201526023989,2015-05-15 19:00:00+00:00,POINT (2701967.603510804 248130.1725961627),0,2200 BLOCK N FRONT ST,East Kensington,26.0,Black,Male,295642800.0,firearm,2015,19125.0
41,201539037223,2015-05-12 14:00:00+00:00,POINT (2689573.303833778 252777.565514977),0,2800 BLOCK N MARSTON ST,Allegheny West,39.0,Black,Male,295365600.0,firearm,2015,19132.0
23,201502029653,2015-05-10 21:00:00+00:00,POINT (2710242.568989806 270243.2591765733),0,6000 BLOCK COLGATE ST,Lawndale,2.0,Black,Male,295218000.0,firearm,2015,19111.0
23,201519043618,2015-05-10 14:00:00+00:00,POINT (2674603.427003783 247059.7955886005),0,5300 BLOCK HAZELHURST ST,Wynnefield,19.0,Black,Male,295192800.0,firearm,2015,19131.0
33,201524041723,2015-05-10 00:00:00+00:00,POINT (2709058.768921278 254580.4111190341),0,1200 BLOCK E ATLANTIC ST,Harrowgate,24.0,Black,Male,295142400.0,firearm,2015,19134.0
30,201525035732,2015-05-07 19:00:00+00:00,POINT (2700308.599684702 251381.3562790591),1,2800 BLOCK N 04TH ST,Fairhill,25.0,White,Male,294951600.0,firearm,2015,19133.0
25,201519042436,2015-05-07 15:00:00+00:00,POINT (2671902.79992522 248170.8774500836),0,5800 BLOCK MALVERN AVE,Wynnefield,19.0,Black,Male,294937200.0,firearm,2015,19131.0
24,201525035262,2015-05-06 01:00:00+00:00,POINT (2699378.698287368 253097.7211948537),0,3100 BLOCK N 06TH ST,Hartranft,25.0,Black,Male,294800400.0,firearm,2015,19133.0
36,201524039177,2015-05-03 23:00:00+00:00,POINT (2709727.493175937 254013.0208594339),0,3500 BLOCK STOUTON ST,Harrowgate,24.0,Black,Male,294620400.0,firearm,2015,19134.0
47,201518027727,2015-05-03 03:00:00+00:00,POINT (2672153.27506745 233176.1098129487),0,4900 BLOCK CATHARINE ST,Cobbs Creek,18.0,Black,Male,294548400.0,firearm,2015,19143.0
35,201518027220,2015-05-03 01:00:00+00:00,POINT (2672061.345800404 234307.521776227),0,5800 BLOCK CHRISTIAN ST,Cobbs Creek,18.0,Black,Male,294541200.0,knife,2015,19143.0
47,201526021503,2015-05-02 21:00:00+00:00,POINT (2699264.728528454 247940.9374998811),0,2100 BLOCK N 05TH ST,West Kensington,26.0,Black,Female,294526800.0,knife,2015,19122.0
43,201535035267,2015-05-01 16:00:00+00:00,POINT (2696452.82137486 264171.2284689282),0,4900 BLOCK N 16TH ST,Logan,35.0,Black,Male,294422400.0,firearm,2015,19141.0
52,201508016143,2015-04-28 07:00:00+00:00,POINT (2733734.515421508 267079.6134178471),0,8300 BLOCK STATE RD,Holmesburg,8.0,Black,Male,294130800.0,hands,2015,19136.0
